fx12	fx34	fy14	fy23	fz1	fz2	fz3	fz4	fx	fy	fz	mx	my	mz	msx	msy	ax	ay	tz
0.010	-0.013	0.016	-0.018	-0.001	-0.001	0.000	-0.002	-0.182	-0.117	-0.694	-0.009	0.041	-0.009	-0.006	0.037	0.000	0.000	0.000
0.011	-0.013	0.018	-0.017	0.001	0.000	0.000	-0.001	-0.123	0.059	-0.089	0.039	0.011	-0.050	0.038	0.008	0.000	0.000	0.000
0.011	-0.013	0.017	-0.018	-0.001	0.001	-0.001	-0.002	-0.104	-0.078	-0.391	0.075	0.064	-0.041	0.076	0.061	0.000	0.000	0.000
0.009	-0.012	0.017	-0.018	-0.001	0.001	0.001	-0.001	-0.202	-0.058	-0.003	0.015	0.071	0.010	0.016	0.067	0.000	0.000	0.000
0.011	-0.012	0.016	-0.016	-0.001	0.000	0.000	-0.001	-0.065	0.020	-0.262	0.015	0.041	-0.044	0.015	0.040	0.000	0.000	0.000
0.009	-0.013	0.018	-0.017	0.000	-0.002	-0.001	-0.002	-0.221	0.078	-0.694	0.039	-0.020	0.009	0.037	-0.024	0.000	0.000	0.000
0.012	-0.013	0.016	-0.018	-0.002	-0.001	0.001	-0.003	-0.084	-0.097	-0.607	-0.009	0.117	-0.057	-0.006	0.115	0.000	0.000	0.000
0.009	-0.014	0.016	-0.015	0.000	-0.001	0.000	-0.002	-0.319	0.059	-0.348	0.063	0.041	-0.052	0.061	0.034	0.000	0.000	0.000
0.011	-0.014	0.016	-0.018	0.000	0.000	0.000	-0.004	-0.182	-0.117	-0.651	0.122	0.079	-0.066	0.125	0.075	0.000	0.000	0.000
0.012	-0.012	0.016	-0.018	-0.002	-0.001	0.000	-0.001	0.033	-0.097	-0.694	-0.056	0.041	-0.046	-0.054	0.042	0.000	0.000	0.000
0.011	-0.012	0.017	-0.016	-0.001	0.000	0.000	-0.002	-0.104	0.059	-0.435	0.063	0.071	-0.030	0.061	0.069	0.000	0.000	0.000
0.011	-0.013	0.017	-0.016	-0.001	0.000	0.001	-0.002	-0.143	0.039	-0.348	-0.009	0.117	-0.062	-0.009	0.113	0.000	0.000	0.000
0.011	-0.012	0.017	-0.017	0.000	0.001	0.000	-0.003	-0.084	0.000	-0.391	0.122	0.079	-0.025	0.122	0.077	0.000	0.000	0.000
0.011	-0.012	0.017	-0.018	-0.001	-0.001	0.001	-0.001	-0.065	-0.058	-0.391	-0.068	0.064	-0.034	-0.067	0.062	0.000	0.000	0.000
0.010	-0.014	0.015	-0.018	0.001	0.001	0.000	-0.001	-0.202	-0.156	0.127	0.098	0.033	-0.050	0.102	0.029	0.000	0.000	0.000
0.012	-0.012	0.015	-0.018	0.000	0.000	0.000	-0.001	-0.026	-0.156	-0.262	0.063	0.041	-0.055	0.066	0.040	0.000	0.000	0.000
0.012	-0.013	0.015	-0.016	-0.001	0.000	0.001	-0.001	-0.065	-0.058	-0.219	-0.020	0.079	-0.079	-0.019	0.077	0.000	0.000	0.000
0.011	-0.011	0.017	-0.017	-0.001	-0.001	0.001	-0.004	0.013	-0.019	-0.694	0.039	0.101	-0.019	0.039	0.102	0.000	0.000	0.000
0.011	-0.012	0.017	-0.016	0.000	-0.001	-0.001	-0.001	-0.026	0.039	-0.564	0.051	-0.027	-0.033	0.050	-0.028	0.000	0.000	0.000
0.012	-0.012	0.016	-0.018	0.000	0.000	-0.002	-0.001	-0.045	-0.097	-0.564	0.122	-0.027	-0.046	0.124	-0.028	0.000	0.000	0.000
0.011	-0.012	0.015	-0.017	-0.003	0.001	-0.001	-0.001	-0.045	-0.078	-0.694	-0.009	0.086	-0.042	-0.007	0.085	0.000	0.000	0.000
0.011	-0.014	0.018	-0.018	-0.001	0.000	0.000	-0.002	-0.202	0.020	-0.391	0.075	0.079	-0.047	0.074	0.074	0.000	0.000	0.000
0.012	-0.013	0.018	-0.017	0.000	-0.001	0.000	-0.002	-0.104	0.020	-0.435	0.015	0.041	-0.049	0.015	0.039	0.000	0.000	0.000
0.011	-0.011	0.016	-0.018	-0.001	0.000	-0.001	-0.002	-0.006	-0.097	-0.564	0.051	0.033	-0.025	0.053	0.033	0.000	0.000	0.000
0.011	-0.013	0.015	-0.018	-0.001	0.000	-0.001	-0.003	-0.123	-0.136	-0.651	0.122	0.049	-0.064	0.125	0.046	0.000	0.000	0.000
0.011	-0.014	0.017	-0.017	0.000	-0.001	-0.001	-0.002	-0.143	-0.039	-0.694	0.063	0.011	-0.059	0.064	0.008	0.000	0.000	0.000
0.012	-0.013	0.017	-0.016	-0.001	0.000	-0.001	-0.001	-0.084	0.020	-0.521	0.063	0.011	-0.074	0.062	0.009	0.000	0.000	0.000
0.011	-0.013	0.018	-0.018	-0.001	0.000	0.000	0.000	-0.104	-0.019	-0.046	-0.044	0.018	-0.024	-0.044	0.016	0.000	0.000	0.000
0.011	-0.014	0.017	-0.017	-0.001	-0.001	-0.001	-0.002	-0.221	0.020	-0.737	0.075	0.018	-0.055	0.074	0.013	0.000	0.000	0.000
0.011	-0.012	0.017	-0.017	-0.001	-0.002	0.000	-0.004	-0.084	0.000	-0.953	0.063	0.101	-0.014	0.063	0.100	0.000	0.000	0.000
0.012	-0.011	0.017	-0.019	0.000	0.000	0.000	0.000	0.091	-0.117	-0.132	0.003	0.018	0.001	0.006	0.020	0.000	0.000	0.000
0.011	-0.013	0.017	-0.017	0.001	-0.002	0.000	-0.002	-0.163	0.039	-0.348	0.063	-0.035	-0.043	0.062	-0.038	0.000	0.000	0.000
0.012	-0.013	0.015	-0.017	0.000	0.001	0.000	-0.001	-0.045	-0.117	0.041	0.075	0.064	-0.067	0.077	0.063	0.000	0.000	0.000
0.012	-0.012	0.014	-0.018	0.000	-0.002	0.001	-0.002	-0.006	-0.214	-0.305	-0.068	0.049	-0.049	-0.063	0.048	0.000	0.000	0.000
0.010	-0.012	0.016	-0.018	-0.001	0.000	0.000	-0.002	-0.123	-0.117	-0.435	0.039	0.086	-0.028	0.042	0.084	0.000	0.000	0.000
0.012	-0.012	0.017	-0.018	-0.001	0.000	0.000	-0.002	-0.045	-0.097	-0.348	0.063	0.071	-0.026	0.065	0.070	0.000	0.000	0.000
0.013	-0.013	0.017	-0.016	0.000	0.000	-0.002	-0.001	-0.026	0.039	-0.348	0.086	-0.035	-0.083	0.086	-0.035	0.000	0.000	0.000
0.010	-0.012	0.018	-0.017	-0.001	-0.001	0.000	-0.001	-0.123	0.117	-0.478	0.003	0.033	-0.008	0.001	0.031	0.000	0.000	0.000
0.011	-0.013	0.017	-0.018	-0.002	0.000	0.000	-0.002	-0.123	-0.058	-0.651	0.027	0.079	-0.039	0.028	0.076	0.000	0.000	0.000
0.010	-0.012	0.015	-0.019	0.000	0.000	-0.001	-0.002	-0.104	-0.234	-0.521	0.110	0.041	-0.016	0.115	0.039	0.000	0.000	0.000
0.012	-0.010	0.017	-0.018	0.000	-0.001	0.000	-0.002	0.150	-0.039	-0.435	0.039	0.026	0.007	0.040	0.029	0.000	0.000	0.000
0.010	-0.012	0.017	-0.017	0.000	-0.002	-0.001	-0.001	-0.143	-0.019	-0.607	-0.009	-0.020	-0.019	-0.008	-0.023	0.000	0.000	0.000
0.011	-0.012	0.017	-0.017	-0.001	0.001	-0.001	-0.003	-0.104	0.020	-0.521	0.182	0.101	-0.030	0.181	0.099	0.000	0.000	0.000
0.012	-0.013	0.016	-0.018	0.000	0.001	-0.001	-0.002	-0.084	-0.117	-0.175	0.158	0.056	-0.053	0.160	0.054	0.000	0.000	0.000
0.011	-0.013	0.017	-0.018	0.000	0.000	0.000	-0.001	-0.084	-0.019	-0.175	0.039	0.041	-0.032	0.039	0.039	0.000	0.000	0.000
0.011	-0.013	0.016	-0.017	0.001	-0.002	0.001	-0.003	-0.123	-0.039	-0.391	0.051	0.018	-0.046	0.052	0.016	0.000	0.000	0.000
0.011	-0.014	0.018	-0.018	0.000	0.000	0.001	-0.002	-0.241	-0.019	-0.219	0.051	0.094	-0.040	0.051	0.089	0.000	0.000	0.000
0.012	-0.013	0.018	-0.017	0.000	-0.001	0.001	-0.001	-0.045	0.020	-0.305	-0.020	0.018	-0.043	-0.021	0.017	0.000	0.000	0.000
0.011	-0.012	0.016	-0.017	-0.001	0.000	0.000	-0.002	-0.065	-0.097	-0.391	0.051	0.079	-0.026	0.053	0.077	0.000	0.000	0.000
0.011	-0.014	0.018	-0.019	-0.001	-0.001	0.001	-0.001	-0.182	-0.058	-0.305	-0.044	0.049	-0.028	-0.043	0.045	0.000	0.000	0.000
0.011	-0.013	0.016	-0.018	-0.001	0.000	-0.001	-0.002	-0.104	-0.078	-0.607	0.110	0.056	-0.048	0.112	0.054	0.000	0.000	0.000
0.010	-0.012	0.018	-0.018	-0.002	-0.001	-0.001	-0.001	-0.163	0.000	-0.694	-0.009	0.026	0.003	-0.009	0.022	0.000	0.000	0.000
0.012	-0.013	0.018	-0.017	0.001	0.000	0.001	0.000	-0.084	0.059	0.300	-0.044	0.003	-0.043	-0.045	0.001	0.000	0.000	0.000
0.011	-0.013	0.017	-0.017	0.000	0.001	-0.002	-0.002	-0.123	-0.019	-0.478	0.170	0.049	-0.050	0.170	0.046	0.000	0.000	0.000
0.011	-0.014	0.016	-0.017	0.000	0.000	0.001	0.000	-0.202	-0.058	0.213	-0.020	0.033	-0.085	-0.019	0.029	0.000	0.000	0.000
0.010	-0.013	0.016	-0.017	0.000	0.001	0.000	-0.001	-0.163	-0.078	-0.089	0.086	0.026	-0.035	0.088	0.022	0.000	0.000	0.000
0.011	-0.011	0.016	-0.016	-0.001	0.000	-0.001	-0.002	-0.045	-0.019	-0.564	0.098	0.049	-0.028	0.099	0.048	0.000	0.000	0.000
0.011	-0.013	0.016	-0.016	-0.001	0.000	-0.001	-0.002	-0.143	-0.019	-0.564	0.075	0.064	-0.061	0.075	0.061	0.000	0.000	0.000
0.010	-0.013	0.016	-0.016	0.001	0.000	0.000	-0.003	-0.163	-0.019	-0.305	0.146	0.049	-0.038	0.146	0.045	0.000	0.000	0.000
0.010	-0.013	0.016	-0.017	-0.001	-0.001	0.001	-0.002	-0.182	-0.058	-0.478	-0.044	0.064	-0.037	-0.043	0.060	0.000	0.000	0.000
0.011	-0.012	0.016	-0.016	0.001	-0.001	0.000	-0.002	-0.045	0.020	-0.348	0.086	-0.004	-0.056	0.086	-0.005	0.000	0.000	0.000
0.009	-0.012	0.016	-0.018	-0.001	-0.001	0.000	-0.002	-0.143	-0.078	-0.521	-0.009	0.071	0.006	-0.007	0.068	0.000	0.000	0.000
0.011	-0.014	0.016	-0.017	0.000	-0.001	0.000	-0.003	-0.182	-0.078	-0.564	0.075	0.049	-0.066	0.076	0.045	0.000	0.000	0.000
0.012	-0.012	0.016	-0.017	-0.001	0.001	0.000	-0.002	-0.006	-0.019	-0.348	0.063	0.071	-0.053	0.063	0.071	0.000	0.000	0.000
0.010	-0.011	0.015	-0.017	-0.002	0.000	0.000	-0.002	-0.065	-0.117	-0.651	-0.020	0.079	-0.026	-0.018	0.077	0.000	0.000	0.000
0.010	-0.012	0.018	-0.018	0.000	0.000	0.000	-0.003	-0.143	0.000	-0.391	0.075	0.079	0.005	0.075	0.076	0.000	0.000	0.000
0.010	-0.013	0.016	-0.016	-0.001	0.000	0.000	-0.002	-0.182	0.020	-0.478	0.027	0.064	-0.044	0.027	0.060	0.000	0.000	0.000
0.011	-0.014	0.018	-0.018	0.000	0.001	0.000	-0.003	-0.202	0.000	-0.435	0.134	0.101	-0.026	0.134	0.097	0.000	0.000	0.000
0.010	-0.012	0.017	-0.017	0.000	-0.001	0.000	-0.001	-0.123	0.000	-0.262	-0.009	0.011	-0.021	-0.009	0.008	0.000	0.000	0.000
0.011	-0.012	0.018	-0.018	0.001	0.001	-0.001	-0.001	-0.065	0.020	-0.089	0.158	0.011	-0.020	0.157	0.009	0.000	0.000	0.000
0.012	-0.012	0.016	-0.017	-0.001	0.000	0.000	-0.003	-0.045	-0.097	-0.564	0.027	0.094	-0.053	0.029	0.093	0.000	0.000	0.000
0.013	-0.013	0.017	-0.016	0.000	0.000	-0.001	-0.002	-0.006	0.059	-0.348	0.086	0.026	-0.074	0.085	0.026	0.000	0.000	0.000
0.011	-0.012	0.017	-0.018	-0.001	0.000	0.001	-0.003	-0.045	-0.058	-0.305	0.051	0.109	-0.029	0.052	0.108	0.000	0.000	0.000
0.011	-0.011	0.015	-0.017	-0.001	-0.002	0.000	-0.003	0.013	-0.117	-0.737	0.003	0.033	-0.019	0.006	0.034	0.000	0.000	0.000
0.012	-0.014	0.015	-0.017	0.000	0.001	-0.001	-0.002	-0.104	-0.117	-0.175	0.134	0.071	-0.083	0.137	0.069	0.000	0.000	0.000
0.011	-0.013	0.016	-0.017	-0.003	0.001	0.000	-0.002	-0.143	-0.019	-0.435	-0.009	0.132	-0.058	-0.008	0.129	0.000	0.000	0.000
0.010	-0.012	0.018	-0.017	-0.001	0.000	0.001	-0.003	-0.143	0.078	-0.348	0.063	0.101	0.002	0.061	0.098	0.000	0.000	0.000
0.011	-0.014	0.017	-0.017	-0.001	0.001	-0.002	-0.002	-0.182	-0.019	-0.478	0.122	0.033	-0.052	0.123	0.029	0.000	0.000	0.000
0.010	-0.012	0.014	-0.018	0.000	-0.001	-0.001	-0.001	-0.123	-0.195	-0.521	0.039	-0.020	-0.042	0.043	-0.022	0.000	0.000	0.000
0.012	-0.013	0.015	-0.016	-0.002	0.000	0.000	-0.003	-0.045	-0.039	-0.521	0.039	0.117	-0.081	0.040	0.116	0.000	0.000	0.000
0.012	-0.012	0.016	-0.017	-0.001	0.001	0.000	-0.002	-0.026	-0.058	-0.305	0.075	0.079	-0.052	0.076	0.078	0.000	0.000	0.000
0.012	-0.012	0.017	-0.017	0.000	0.000	-0.001	-0.003	-0.006	-0.019	-0.435	0.134	0.041	-0.035	0.134	0.041	0.000	0.000	0.000
0.010	-0.012	0.015	-0.017	-0.001	-0.002	0.001	-0.002	-0.143	-0.097	-0.521	-0.080	0.056	-0.033	-0.078	0.053	0.000	0.000	0.000
0.012	-0.013	0.016	-0.018	-0.001	0.000	0.001	-0.002	-0.026	-0.078	-0.305	0.003	0.079	-0.059	0.005	0.078	0.000	0.000	0.000
0.011	-0.013	0.018	-0.018	0.000	0.000	0.000	-0.001	-0.123	0.000	-0.046	0.051	0.018	-0.018	0.051	0.016	0.000	0.000	0.000
0.011	-0.012	0.018	-0.019	0.000	-0.001	0.000	-0.003	-0.065	-0.078	-0.521	0.086	0.041	-0.010	0.088	0.040	0.000	0.000	0.000
0.010	-0.012	0.017	-0.017	-0.001	-0.001	-0.001	-0.004	-0.143	0.000	-1.039	0.086	0.071	-0.023	0.086	0.068	0.000	0.000	0.000
0.013	-0.011	0.017	-0.017	-0.001	-0.001	-0.001	-0.002	0.111	0.000	-0.694	0.039	0.026	-0.025	0.039	0.028	0.000	0.000	0.000
0.011	-0.012	0.016	-0.017	-0.001	0.001	0.000	-0.002	-0.026	-0.097	-0.175	0.086	0.101	-0.037	0.089	0.101	0.000	0.000	0.000
0.012	-0.013	0.018	-0.018	0.000	-0.002	0.000	-0.004	-0.045	0.000	-0.737	0.098	0.049	-0.051	0.098	0.048	0.000	0.000	0.000
0.010	-0.013	0.017	-0.018	-0.001	-0.001	0.002	-0.002	-0.143	-0.039	-0.132	-0.092	0.094	-0.020	-0.091	0.091	0.000	0.000	0.000
0.011	-0.014	0.017	-0.018	-0.002	0.001	0.000	-0.001	-0.163	-0.058	-0.262	0.015	0.101	-0.061	0.016	0.098	0.000	0.000	0.000
0.010	-0.014	0.017	-0.017	0.000	0.000	-0.001	-0.002	-0.241	0.000	-0.435	0.110	0.026	-0.050	0.110	0.021	0.000	0.000	0.000
0.012	-0.013	0.016	-0.017	0.001	0.000	0.001	-0.003	-0.104	-0.019	-0.175	0.110	0.071	-0.069	0.111	0.069	0.000	0.000	0.000
0.012	-0.012	0.019	-0.018	-0.001	-0.001	-0.001	-0.002	-0.026	0.039	-0.823	0.027	0.018	-0.003	0.026	0.018	0.000	0.000	0.000
0.012	-0.013	0.016	-0.016	-0.001	0.000	0.001	-0.003	-0.084	-0.019	-0.435	0.015	0.101	-0.077	0.016	0.100	0.000	0.000	0.000
0.011	-0.013	0.018	-0.018	0.000	0.000	-0.001	-0.003	-0.104	0.039	-0.564	0.122	0.064	-0.010	0.121	0.061	0.000	0.000	0.000
0.009	-0.013	0.017	-0.018	0.000	0.000	-0.001	-0.003	-0.241	-0.039	-0.564	0.146	0.049	-0.014	0.147	0.043	0.000	0.000	0.000
0.011	-0.013	0.017	-0.016	0.000	0.000	0.000	-0.004	-0.123	0.078	-0.651	0.146	0.109	-0.056	0.144	0.106	0.000	0.000	0.000
0.011	-0.013	0.017	-0.016	-0.001	0.000	-0.001	-0.002	-0.104	0.059	-0.521	0.086	0.056	-0.041	0.085	0.054	0.000	0.000	0.000
0.009	-0.012	0.017	-0.017	0.000	0.001	0.001	-0.003	-0.182	0.000	-0.262	0.110	0.101	0.002	0.110	0.097	0.000	0.000	0.000
0.012	-0.012	0.018	-0.016	0.000	0.000	0.000	-0.002	-0.006	0.137	-0.305	0.122	0.049	-0.057	0.119	0.048	0.000	0.000	0.000
0.012	-0.012	0.017	-0.017	-0.001	0.000	0.000	-0.003	-0.026	-0.039	-0.435	0.063	0.086	-0.048	0.064	0.086	0.000	0.000	0.000
0.012	-0.014	0.016	-0.018	-0.001	0.000	0.000	-0.001	-0.123	-0.078	-0.305	0.027	0.049	-0.064	0.029	0.046	0.000	0.000	0.000
0.012	-0.012	0.016	-0.019	-0.002	0.000	0.000	-0.001	-0.006	-0.175	-0.391	0.003	0.064	-0.032	0.007	0.064	0.000	0.000	0.000
0.011	-0.013	0.016	-0.019	-0.001	0.001	0.000	-0.002	-0.143	-0.214	-0.305	0.122	0.094	-0.027	0.127	0.091	0.000	0.000	0.000
0.010	-0.011	0.018	-0.019	0.000	-0.002	0.000	-0.002	-0.065	-0.039	-0.521	-0.009	0.011	0.029	-0.008	0.009	0.000	0.000	0.000
0.011	-0.012	0.017	-0.017	0.000	0.000	0.001	-0.002	-0.084	0.000	-0.132	0.003	0.094	-0.025	0.003	0.092	0.000	0.000	0.000
0.011	-0.013	0.017	-0.017	-0.001	-0.002	0.000	-0.002	-0.143	0.020	-0.607	-0.056	0.041	-0.034	-0.057	0.038	0.000	0.000	0.000
0.011	-0.014	0.016	-0.017	0.000	0.001	0.000	-0.002	-0.182	-0.078	-0.175	0.110	0.086	-0.076	0.112	0.082	0.000	0.000	0.000
0.013	-0.012	0.016	-0.016	0.000	0.001	0.000	-0.001	0.072	0.000	-0.089	0.039	0.041	-0.078	0.039	0.043	0.000	0.000	0.000
0.010	-0.013	0.017	-0.017	0.000	0.001	0.001	-0.003	-0.202	-0.039	-0.219	0.075	0.109	-0.032	0.075	0.105	0.000	0.000	0.000
0.011	-0.013	0.018	-0.017	-0.003	0.000	-0.001	-0.001	-0.123	0.039	-0.694	-0.056	0.056	-0.036	-0.057	0.053	0.000	0.000	0.000
0.010	-0.013	0.018	-0.018	0.000	0.000	-0.001	-0.001	-0.221	0.039	-0.435	0.086	0.011	-0.006	0.086	0.006	0.000	0.000	0.000
0.011	-0.013	0.016	-0.017	-0.001	-0.002	-0.001	-0.002	-0.143	-0.039	-0.780	0.015	0.026	-0.055	0.016	0.023	0.000	0.000	0.000
0.013	-0.011	0.017	-0.016	-0.001	0.000	0.000	-0.001	0.091	0.020	-0.435	-0.009	0.056	-0.048	-0.009	0.058	0.000	0.000	0.000
0.012	-0.012	0.017	-0.018	-0.001	-0.001	0.001	-0.002	-0.006	-0.019	-0.478	-0.020	0.094	-0.022	-0.020	0.094	0.000	0.000	0.000
0.010	-0.011	0.017	-0.017	0.000	-0.001	0.001	-0.003	-0.045	0.020	-0.521	0.039	0.071	0.004	0.039	0.070	0.000	0.000	0.000
0.011	-0.014	0.017	-0.018	-0.001	0.001	0.000	-0.003	-0.202	-0.019	-0.435	0.110	0.086	-0.043	0.111	0.082	0.000	0.000	0.000
0.011	-0.013	0.017	-0.017	0.000	0.000	0.002	-0.001	-0.123	-0.039	0.041	-0.068	0.064	-0.043	-0.067	0.061	0.000	0.000	0.000
0.012	-0.013	0.017	-0.018	0.001	0.000	-0.001	-0.002	-0.045	-0.097	-0.132	0.146	0.003	-0.043	0.148	0.002	0.000	0.000	0.000
0.011	-0.012	0.018	-0.017	-0.002	0.000	0.000	-0.001	-0.084	0.039	-0.348	-0.056	0.056	-0.008	-0.057	0.054	0.000	0.000	0.000
0.010	-0.014	0.016	-0.017	0.000	0.000	-0.002	-0.001	-0.280	-0.039	-0.391	0.075	-0.012	-0.060	0.075	-0.018	0.000	0.000	0.000
0.011	-0.014	0.015	-0.019	-0.002	0.000	0.000	-0.003	-0.182	-0.214	-0.651	0.075	0.109	-0.055	0.079	0.105	0.000	0.000	0.000
0.010	-0.012	0.016	-0.017	-0.001	-0.001	-0.001	-0.002	-0.143	-0.058	-0.823	0.027	0.033	-0.019	0.028	0.030	0.000	0.000	0.000
0.011	-0.013	0.016	-0.017	-0.001	0.000	0.000	-0.002	-0.123	-0.078	-0.478	0.027	0.049	-0.046	0.029	0.046	0.000	0.000	0.000
0.011	-0.012	0.016	-0.019	-0.001	0.000	-0.001	-0.003	-0.065	-0.214	-0.694	0.110	0.041	-0.006	0.115	0.040	0.000	0.000	0.000
0.010	-0.013	0.016	-0.018	0.000	0.000	-0.001	-0.003	-0.221	-0.078	-0.564	0.146	0.049	-0.027	0.148	0.044	0.000	0.000	0.000
0.012	-0.012	0.017	-0.017	0.000	0.000	0.000	-0.002	0.033	0.020	-0.262	0.063	0.041	-0.046	0.062	0.042	0.000	0.000	0.000
0.012	-0.014	0.018	-0.018	0.000	0.000	0.000	-0.002	-0.123	0.000	-0.391	0.075	0.049	-0.065	0.075	0.046	0.000	0.000	0.000
0.011	-0.012	0.018	-0.018	0.000	0.000	0.000	-0.001	-0.065	0.000	-0.262	0.015	0.041	0.001	0.015	0.040	0.000	0.000	0.000
0.012	-0.014	0.017	-0.017	0.000	0.000	0.000	-0.003	-0.143	0.000	-0.435	0.086	0.086	-0.074	0.086	0.083	0.000	0.000	0.000
0.011	-0.012	0.019	-0.017	-0.001	-0.001	0.000	-0.001	-0.084	0.137	-0.391	-0.044	0.049	-0.008	-0.047	0.047	0.000	0.000	0.000
0.012	-0.013	0.018	-0.018	0.000	0.000	-0.002	-0.002	-0.084	-0.019	-0.391	0.146	0.003	-0.036	0.146	0.001	0.000	0.000	0.000
0.011	-0.013	0.016	-0.017	-0.001	-0.001	0.001	-0.002	-0.104	-0.039	-0.435	-0.056	0.101	-0.055	-0.055	0.099	0.000	0.000	0.000
0.012	-0.014	0.016	-0.017	-0.002	0.000	-0.001	-0.002	-0.104	-0.078	-0.694	0.039	0.041	-0.094	0.041	0.039	0.000	0.000	0.000
0.010	-0.012	0.016	-0.018	-0.001	-0.001	0.000	-0.003	-0.084	-0.156	-0.564	0.051	0.079	-0.004	0.054	0.077	0.000	0.000	0.000
0.011	-0.014	0.017	-0.018	0.000	0.000	-0.002	-0.001	-0.163	-0.039	-0.391	0.075	-0.012	-0.040	0.075	-0.016	0.000	0.000	0.000
0.012	-0.012	0.018	-0.017	-0.001	0.000	0.001	-0.002	-0.045	0.059	-0.219	0.027	0.094	-0.026	0.026	0.093	0.000	0.000	0.000
0.010	-0.015	0.018	-0.018	-0.001	0.002	0.000	-0.002	-0.319	0.020	-0.175	0.134	0.117	-0.058	0.134	0.110	0.000	0.000	0.000
0.010	-0.013	0.017	-0.018	-0.003	0.002	-0.002	-0.002	-0.163	-0.078	-0.607	0.110	0.117	-0.025	0.112	0.113	0.000	0.000	0.000
0.012	-0.011	0.017	-0.019	0.000	0.000	0.000	-0.001	0.052	-0.097	-0.262	0.063	0.026	-0.003	0.065	0.027	0.000	0.000	0.000
0.010	-0.013	0.018	-0.017	-0.001	0.000	0.000	-0.004	-0.143	0.059	-0.651	0.146	0.124	-0.016	0.145	0.121	0.000	0.000	0.000
0.011	-0.011	0.016	-0.017	-0.002	-0.001	-0.001	-0.001	-0.045	-0.097	-0.651	0.003	0.033	-0.021	0.005	0.032	0.000	0.000	0.000
0.012	-0.012	0.017	-0.018	-0.002	-0.001	0.000	-0.002	-0.045	-0.058	-0.651	-0.020	0.079	-0.039	-0.019	0.078	0.000	0.000	0.000
0.010	-0.014	0.016	-0.017	-0.002	0.000	0.001	-0.002	-0.260	-0.058	-0.262	-0.032	0.117	-0.041	-0.031	0.111	0.000	0.000	0.000
0.013	-0.013	0.016	-0.018	0.000	0.000	0.000	-0.002	-0.006	-0.097	-0.305	0.051	0.049	-0.082	0.053	0.048	0.000	0.000	0.000
0.010	-0.012	0.017	-0.018	-0.001	0.000	0.001	0.000	-0.084	-0.078	-0.046	-0.044	0.033	0.010	-0.042	0.032	0.000	0.000	0.000
0.011	-0.011	0.018	-0.018	-0.002	0.000	0.000	-0.002	-0.045	0.059	-0.521	0.015	0.101	0.013	0.014	0.100	0.000	0.000	0.000
0.012	-0.014	0.016	-0.017	0.000	0.001	-0.001	-0.003	-0.123	-0.039	-0.348	0.158	0.086	-0.071	0.159	0.084	0.000	0.000	0.000
0.011	-0.014	0.016	-0.017	-0.001	0.000	0.000	-0.004	-0.221	-0.097	-0.651	0.098	0.109	-0.080	0.101	0.104	0.000	0.000	0.000
0.013	-0.014	0.017	-0.018	0.000	-0.001	-0.001	-0.002	-0.104	-0.039	-0.521	0.039	0.011	-0.084	0.040	0.008	0.000	0.000	0.000
0.011	-0.013	0.015	-0.018	0.000	-0.001	-0.001	-0.001	-0.084	-0.156	-0.435	0.015	-0.020	-0.050	0.019	-0.021	0.000	0.000	0.000
0.011	-0.014	0.017	-0.017	-0.001	0.000	0.000	-0.002	-0.202	0.000	-0.564	0.027	0.064	-0.064	0.027	0.059	0.000	0.000	0.000
0.012	-0.014	0.017	-0.016	0.001	0.001	0.000	-0.003	-0.163	0.039	-0.046	0.193	0.064	-0.099	0.193	0.060	0.000	0.000	0.000
0.011	-0.014	0.017	-0.018	0.000	-0.001	-0.002	-0.002	-0.182	-0.097	-0.607	0.134	-0.004	-0.049	0.136	-0.008	0.000	0.000	0.000
0.012	-0.013	0.018	-0.018	0.000	0.000	0.001	-0.002	-0.104	0.039	-0.305	0.027	0.079	-0.038	0.026	0.076	0.000	0.000	0.000
0.011	-0.013	0.016	-0.018	-0.001	0.000	0.001	0.000	-0.123	-0.117	-0.003	-0.080	0.056	-0.047	-0.077	0.053	0.000	0.000	0.000
0.010	-0.013	0.015	-0.017	0.000	0.001	0.000	-0.001	-0.202	-0.117	-0.175	0.063	0.056	-0.049	0.065	0.052	0.000	0.000	0.000
0.012	-0.013	0.017	-0.018	0.000	0.001	-0.001	-0.003	-0.065	-0.019	-0.435	0.158	0.071	-0.049	0.158	0.070	0.000	0.000	0.000
0.011	-0.014	0.018	-0.017	-0.001	0.001	-0.001	-0.002	-0.143	0.039	-0.435	0.110	0.056	-0.045	0.109	0.053	0.000	0.000	0.000
0.010	-0.013	0.017	-0.018	0.000	0.001	0.000	-0.003	-0.182	-0.039	-0.219	0.170	0.109	-0.031	0.171	0.105	0.000	0.000	0.000
0.011	-0.012	0.018	-0.017	0.000	0.000	-0.001	-0.002	-0.045	0.059	-0.521	0.134	0.041	-0.022	0.133	0.040	0.000	0.000	0.000
0.012	-0.012	0.018	-0.017	0.000	0.000	0.000	-0.002	-0.045	0.020	-0.391	0.075	0.033	-0.032	0.074	0.032	0.000	0.000	0.000
0.011	-0.011	0.017	-0.017	-0.001	-0.002	-0.001	-0.002	-0.026	0.020	-0.737	0.003	0.018	-0.019	0.003	0.018	0.000	0.000	0.000
